respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary,delta_commute_minutes,avg_commute_minutes,congestion_ratio_morning,congestion_ratio_evening,overall_congestion_ratio,delay_minus_wait,risk_aversion_index,comfort_preference_index,efficiency_orientation_index,information_dependency_index,target_reroute_high,target_low_delay_tolerance,q5_route_type_1,q5_route_type_2,q5_route_type_3,q5_route_type_<NA>,q25_home_location_1,q25_home_location_2,q25_home_location_3,q25_home_location_4,q25_home_location_<NA>,q26_work_location_1,q26_work_location_2,q26_work_location_3,q26_work_location_4,q26_work_location_<NA>
324,2023-04-19 10:08:56,473秒,样本服务,,110.240.52.20(河北-石家庄),28,23,2,18,48,4,3,4,3,0,1,1,0,1,0,0,0,0,0,1,2,3,3,2,5,5,3,2,5,10,5,2,1,4,4,4,5,4,5,4,3,4,5,5,4,4,3,2,4,16,2,1,3,4,5,5,2,38,1,2,3,4,1,4,4,319,473.0,3,1,-5,25.5,0.6428571428571429,2.0,1.2941176470588236,-6,,0.625,0.9166666666666667,0.3125,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
746,2023-04-20 15:46:48,384秒,样本服务,,106.224.182.229(江西-南昌),35,50,2,50,55,4,5,2,5,1,1,0,0,0,0,1,1,0,0,3,5,3,1,2,5,5,3,3,4,15,5,2,3,5,4,3,3,4,3,1,4,4,4,5,3,3,5,2,4,20,5,4,2,3,3,5,1,24,1,3,1,5,1,2,4,387,384.0,4,1,15,42.5,1.4285714285714286,1.1,1.2352941176470589,-5,,0.625,0.625,0.75,1,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False
855,2023-04-21 09:57:50,364秒,样本服务,,221.198.88.226(天津-天津),22,19,2,3,6,4,5,5,4,1,1,0,0,1,0,0,0,0,0,3,3,2,2,1,4,2,2,3,2,38,5,5,3,5,5,3,4,5,5,4,3,5,5,4,4,3,2,1,4,37,2,2,3,1,3,5,1,49,1,2,1,2,1,4,4,306,364.0,3,1,-3,20.5,0.13636363636363635,0.3157894736842105,0.21951219512195122,1,,0.625,0.6833333333333333,0.4375,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
491,2023-04-19 15:38:33,603秒,样本服务,,223.71.113.113(北京-北京),80,90,2,20,30,5,3,3,3,0,1,0,0,0,0,0,1,0,0,1,4,2,3,3,5,5,5,5,5,20,5,5,4,4,5,3,4,4,4,4,4,5,3,5,5,4,5,1,5,20,3,3,5,5,5,5,1,30,1,5,1,5,1,4,4,448,603.0,2,1,10,85.0,0.25,0.3333333333333333,0.29411764705882354,0,,0.875,0.7083333333333334,0.5,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
85,2023-04-18 10:34:34,359秒,样本服务,,221.7.72.16(重庆-重庆),30,30,2,3,3,2,1,4,4,0,0,1,0,0,0,0,1,0,0,6,1,2,2,1,4,5,3,4,4,20,5,5,4,5,4,5,4,5,3,3,5,3,5,4,3,4,4,1,5,20,3,3,4,3,4,5,2,27,1,3,1,5,2,4,2,271,359.0,2,1,0,30.0,0.1,0.1,0.1,0,,0.75,0.5833333333333334,0.125,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
501,2023-04-19 15:40:54,307秒,样本服务,,220.196.249.133(上海-上海),33,38,2,11,15,4,5,4,3,1,1,0,1,1,1,0,1,0,0,2,4,5,2,3,4,5,4,5,4,23,4,4,3,4,4,4,4,3,2,4,3,4,4,3,4,4,4,3,5,14,4,5,3,3,4,4,1,38,1,6,2,5,1,4,4,319,307.0,6,1,5,35.5,0.3333333333333333,0.39473684210526316,0.36619718309859156,9,,0.625,0.43333333333333335,0.75,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
708,2023-04-20 15:37:14,310秒,样本服务,,112.224.138.100(山东-潍坊),20,20,2,5,5,4,4,5,4,0,1,0,0,1,0,0,0,0,0,5,5,2,2,2,4,4,3,3,4,8,4,4,2,5,5,4,5,2,4,5,5,4,4,4,4,4,5,1,4,6,4,3,4,4,4,5,1,28,1,4,1,5,1,4,4,239,310.0,2,1,0,20.0,0.25,0.25,0.25,2,,0.375,0.8083333333333333,0.625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
603,2023-04-20 10:04:22,336秒,样本服务,,171.14.146.5(河南-周口),51,56,2,21,13,4,4,5,5,0,1,0,0,1,0,0,0,0,0,3,4,2,4,1,5,5,4,4,5,12,5,5,4,4,5,5,4,4,3,4,4,4,4,5,5,4,4,2,4,12,5,5,3,4,4,5,2,32,1,5,1,5,1,4,4,356,336.0,2,1,5,53.5,0.4117647058823529,0.23214285714285715,0.3177570093457944,0,,0.75,0.65,0.5,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1452,2023-04-24 10:55:36,579秒,样本服务,,42.180.132.61(辽宁-营口),25,30,3,5,10,4,3,4,5,0,1,0,0,0,0,0,0,0,0,2,4,4,3,3,4,4,3,4,5,20,4,4,3,5,4,4,4,5,4,4,3,4,4,4,4,4,2,1,5,20,3,3,2,2,4,4,1,29,1,4,1,5,1,4,4,281,579.0,1,1,5,27.5,0.2,0.3333333333333333,0.2727272727272727,0,,0.75,0.7083333333333334,0.4375,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1254,2023-04-22 09:59:41,594秒,样本服务,,14.121.134.187(广东-肇庆),35,42,3,8,15,4,3,2,4,0,1,0,0,0,0,0,0,0,0,3,1,3,4,2,5,5,4,3,3,15,5,5,3,4,4,5,4,3,4,4,4,3,5,3,4,4,4,2,4,15,4,2,3,3,4,5,2,34,1,3,2,5,1,4,4,304,594.0,1,1,7,38.5,0.22857142857142856,0.35714285714285715,0.2987012987012987,0,,0.625,0.75,0.0625,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False
426,2023-04-19 15:26:51,513秒,样本服务,,221.181.138.128(江苏-淮安),24,30,2,5,10,4,3,4,4,0,1,0,0,0,0,0,1,0,0,3,2,3,3,4,4,5,5,4,5,15,5,2,2,4,4,5,4,5,4,4,3,4,4,4,4,4,3,2,4,10,2,2,3,2,4,5,1,27,1,3,1,4,1,4,3,262,513.0,2,1,6,27.0,0.20833333333333334,0.3333333333333333,0.2777777777777778,5,,1.0,0.75,0.25,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1190,2023-04-22 09:46:59,449秒,样本服务,,182.35.28.153(山东-泰安),30,40,2,10,20,3,2,1,2,0,1,0,0,1,0,0,1,0,0,5,2,3,3,2,4,3,5,4,3,30,5,4,4,5,3,4,4,5,4,3,2,5,4,3,3,3,4,1,5,30,2,4,2,2,1,5,1,35,1,4,1,5,1,4,4,321,449.0,3,1,10,35.0,0.3333333333333333,0.5,0.42857142857142855,0,,1.0,0.625,0.3125,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
118,2023-04-18 10:38:22,524秒,样本服务,,14.18.122.182(广东-广州),25,20,2,10,6,4,2,4,5,1,1,0,0,0,0,0,0,0,0,5,5,2,1,5,5,2,1,5,5,15,5,5,2,4,4,5,5,4,2,2,5,5,4,5,5,2,4,1,5,10,5,4,2,2,5,5,2,55,1,7,1,4,1,4,4,286,524.0,2,1,-5,22.5,0.4,0.3,0.35555555555555557,5,,0.375,0.5,0.625,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1133,2023-04-22 09:36:21,383秒,样本服务,,120.235.163.8(广东-广州),28,43,2,12,18,5,3,4,4,1,1,1,0,0,0,0,0,0,0,5,5,2,2,1,4,3,3,5,5,10,5,5,4,4,4,3,4,4,4,5,4,4,4,5,4,4,5,4,3,10,5,5,5,4,5,5,1,31,1,6,2,6,1,4,4,308,383.0,3,1,15,35.5,0.42857142857142855,0.4186046511627907,0.4225352112676056,0,,0.625,0.7916666666666667,0.6875,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
123,2023-04-18 10:38:57,742秒,样本服务,,117.63.48.7(江苏-常州),15,16,2,3,4,4,3,2,4,1,1,0,0,0,0,0,1,0,0,3,3,4,4,2,4,3,4,3,3,15,5,5,3,5,4,3,4,5,4,5,4,3,4,4,4,5,3,1,4,16,4,4,3,3,5,5,2,35,1,3,1,5,1,4,4,248,742.0,3,1,1,15.5,0.2,0.25,0.22580645161290322,-1,,0.875,0.75,0.4375,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1085,2023-04-21 17:20:48,379秒,样本服务,,113.77.12.153(广东-东莞),41,47,3,22,28,4,3,4,4,0,1,0,0,0,0,0,1,0,0,5,4,2,2,2,4,4,5,4,5,20,5,3,4,4,5,4,4,4,3,4,3,4,5,4,4,4,2,2,4,28,4,4,3,2,4,5,2,28,1,6,1,5,1,4,4,357,379.0,2,1,6,44.0,0.5365853658536586,0.5957446808510638,0.5681818181818182,-8,,0.875,0.5833333333333334,0.5,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1379,2023-04-23 10:25:16,354秒,样本服务,,117.189.227.97(贵州-黔西南),30,21,2,10,6,4,3,5,4,1,1,0,0,0,0,0,1,0,0,5,4,3,5,4,5,3,3,4,4,12,5,5,3,4,4,3,4,5,4,3,4,5,5,4,4,5,4,2,4,15,4,3,3,4,5,5,2,25,1,2,1,5,1,4,4,273,354.0,3,1,-9,25.5,0.3333333333333333,0.2857142857142857,0.3137254901960784,-3,,0.75,0.775,0.5625,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
819,2023-04-21 09:52:03,323秒,样本服务,,43.225.208.194(黑龙江-哈尔滨),32,29,1,24,22,3,3,4,4,1,1,0,0,0,0,0,0,0,0,3,3,4,4,4,5,5,4,5,3,9,5,5,5,5,5,3,4,3,3,3,2,3,4,2,1,4,2,1,5,12,3,4,4,5,5,3,1,27,1,2,1,5,1,4,4,297,323.0,2,1,-3,30.5,0.75,0.7586206896551724,0.7540983606557377,-3,,0.625,0.675,0.375,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1288,2023-04-23 10:09:27,320秒,样本服务,,120.40.214.88(福建-三明),20,20,3,30,30,4,4,5,5,1,1,0,0,0,0,0,1,0,0,5,5,1,1,5,5,4,4,4,5,20,4,4,3,5,5,5,4,1,5,4,5,4,4,4,5,5,4,1,5,20,5,5,4,4,5,5,2,38,1,3,1,2,1,3,4,337,320.0,3,1,0,20.0,1.5,1.5,1.5,0,,0.375,0.8333333333333334,0.6875,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False
262,2023-04-18 18:04:54,697秒,样本服务,,112.97.162.171(广东-广州),45,70,2,15,35,5,2,3,4,0,1,0,0,0,0,0,1,0,0,3,2,1,2,1,3,4,2,3,3,45,5,4,4,5,4,5,4,4,3,4,3,4,4,5,4,3,3,2,4,40,3,4,4,2,5,4,2,32,1,4,1,5,2,3,4,415,697.0,2,1,25,57.5,0.3333333333333333,0.5,0.43478260869565216,5,,0.5,0.375,0.25,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
706,2023-04-20 15:37:09,371秒,样本服务,,223.104.64.46(广东-汕头),37,30,3,38,32,4,4,5,4,0,1,0,0,0,0,0,0,0,0,1,4,3,4,3,4,3,3,4,3,33,4,3,4,3,3,4,4,3,2,4,3,4,4,2,3,4,4,3,4,16,4,3,3,4,5,4,1,33,1,4,1,4,1,3,4,357,371.0,1,1,-7,33.5,1.027027027027027,1.0666666666666667,1.044776119402985,17,,0.5,0.35,0.4375,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False
969,2023-04-21 10:19:17,1073秒,样本服务,,125.89.163.28(广东-梅州),50,60,3,20,25,5,3,4,4,0,1,1,0,0,0,1,1,0,0,3,3,2,2,4,4,3,5,4,5,30,5,5,4,3,5,3,3,2,4,4,4,5,4,5,4,4,5,1,4,25,3,4,4,3,5,5,2,35,1,5,1,5,1,2,4,393,1073.0,4,1,10,55.0,0.4,0.4166666666666667,0.4090909090909091,5,,0.625,0.625,0.5,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False
515,2023-04-19 15:44:56,756秒,样本服务,,113.73.254.31(广东-中山),40,50,2,10,18,4,3,3,3,1,1,0,0,0,0,0,1,0,0,1,3,2,1,3,4,3,4,4,3,30,4,3,4,4,3,3,4,3,3,4,4,4,3,4,3,3,3,2,4,30,3,3,3,4,4,5,1,42,1,3,1,4,1,3,4,349,756.0,3,1,10,45.0,0.25,0.36,0.3111111111111111,0,,0.625,0.5,0.4375,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
551,2023-04-20 09:52:59,380秒,样本服务,,61.48.212.124(北京-北京),18,20,2,3,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,1,4,3,3,3,4,3,3,3,4,5,5,5,3,4,4,3,4,5,4,4,3,4,3,3,3,4,3,3,4,5,4,4,3,3,3,4,1,33,1,3,1,4,1,4,4,220,380.0,1,1,2,19.0,0.16666666666666666,0.1,0.13157894736842105,0,,0.75,0.8333333333333333,0.4375,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
757,2023-04-20 15:49:02,385秒,样本服务,,123.123.191.123(北京-北京),25,25,2,40,40,4,4,5,4,1,1,0,0,0,0,0,1,0,0,5,4,1,1,4,5,3,4,4,5,20,5,5,4,4,5,4,4,1,5,4,4,5,4,5,5,4,4,1,5,20,4,5,4,4,4,5,1,33,1,4,1,2,1,3,3,357,385.0,3,1,0,25.0,1.6,1.6,1.6,0,,0.375,0.8333333333333334,0.5625,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1170,2023-04-22 09:44:26,481秒,样本服务,,223.104.69.82(广东-佛山),37,30,2,10,5,4,4,4,3,1,1,0,0,0,0,0,1,0,0,3,4,3,2,3,4,4,4,5,4,8,4,4,4,4,4,5,5,5,4,4,5,5,4,3,4,4,4,2,4,8,4,3,3,3,2,5,2,30,1,4,1,6,1,4,4,276,481.0,3,1,-7,33.5,0.2702702702702703,0.16666666666666666,0.22388059701492538,0,,0.875,0.8083333333333333,0.5625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
880,2023-04-21 10:00:42,705秒,样本服务,,171.34.9.133(江西-南昌),32,38,2,7,12,4,5,4,4,1,1,0,0,0,0,0,0,0,0,3,3,2,2,3,4,4,4,5,4,14,5,3,3,4,5,4,4,3,4,4,4,5,4,3,4,4,4,1,4,21,4,5,3,3,4,5,1,33,1,3,2,5,1,4,4,303,705.0,2,1,6,35.0,0.21875,0.3157894736842105,0.2714285714285714,-7,,0.625,0.7583333333333333,0.375,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
974,2023-04-21 10:25:19,1111秒,样本服务,,36.142.171.146(甘肃-陇南),20,25,3,5,8,2,3,5,5,0,1,1,0,0,0,1,1,0,0,5,5,2,2,1,5,5,3,4,5,12,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,1,5,12,4,5,5,5,5,5,2,58,1,5,2,4,1,3,4,306,1111.0,4,1,5,22.5,0.25,0.32,0.28888888888888886,0,,0.5,0.9,0.75,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1386,2023-04-23 10:26:16,652秒,样本服务,,123.116.125.75(北京-北京),40,45,2,10,15,5,3,3,3,1,1,0,0,0,0,0,1,0,0,3,4,5,4,4,5,5,4,3,3,30,5,3,3,4,4,5,4,4,2,4,3,4,4,4,3,3,2,1,4,30,2,4,3,3,4,5,2,30,1,4,1,5,1,4,4,340,652.0,3,1,5,42.5,0.25,0.3333333333333333,0.29411764705882354,0,,0.75,0.375,0.5625,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1378,2023-04-23 10:25:05,1120秒,样本服务,,120.10.18.40(河北-沧州),45,60,2,18,30,5,3,3,4,1,0,0,0,1,0,0,0,0,0,2,3,2,2,2,3,4,5,4,5,12,4,2,4,5,4,4,4,4,5,3,4,3,3,4,5,4,4,1,5,12,4,3,4,5,3,5,2,30,1,5,1,5,1,3,4,350,1120.0,2,1,15,52.5,0.4,0.5,0.45714285714285713,0,,0.875,0.9,0.375,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False
873,2023-04-21 10:00:02,453秒,样本服务,,121.17.166.130(河北-衡水),26,24,1,8,5,4,5,4,3,1,1,0,0,0,0,0,0,0,0,3,3,2,2,3,3,4,3,4,4,10,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,2,4,9,4,4,3,3,3,4,1,37,1,6,1,5,1,3,2,256,453.0,2,1,-2,25.0,0.3076923076923077,0.20833333333333334,0.26,1,,0.625,0.6666666666666667,0.375,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False
657,2023-04-20 10:13:24,316秒,样本服务,,111.60.29.142(湖北-武汉),45,60,1,10,20,4,3,3,3,1,0,0,0,0,0,0,0,0,0,3,4,3,4,2,4,4,4,5,5,10,5,2,5,3,3,3,5,3,3,5,3,5,3,5,3,5,5,4,2,10,3,3,4,4,3,5,1,38,1,4,1,6,1,4,4,337,316.0,1,1,15,52.5,0.2222222222222222,0.3333333333333333,0.2857142857142857,0,,0.625,0.6666666666666667,0.4375,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False
676,2023-04-20 10:18:33,1514秒,样本服务,,183.237.143.125(广东-广州),32,30,2,15,9,4,2,1,3,1,1,0,0,0,0,0,0,0,0,1,4,2,1,2,5,2,4,3,1,25,5,1,4,4,3,5,4,5,4,5,2,4,5,4,5,4,1,2,5,11,1,2,1,4,5,4,2,33,1,3,2,5,1,3,3,280,1514.0,2,1,-2,31.0,0.46875,0.3,0.3870967741935484,14,,0.875,0.6666666666666666,0.5,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
165,2023-04-18 10:54:51,1394秒,样本服务,,220.196.193.27(上海-上海),30,35,2,10,15,4,5,4,4,1,1,0,0,0,0,0,1,0,0,5,4,1,2,1,5,4,4,3,3,20,3,5,4,4,5,5,4,1,4,3,4,4,5,5,4,3,4,2,4,20,3,3,5,4,5,5,2,32,1,5,1,5,1,3,3,306,1394.0,3,1,5,32.5,0.3333333333333333,0.42857142857142855,0.38461538461538464,0,,0.375,0.7083333333333334,0.5625,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1237,2023-04-22 09:55:13,369秒,样本服务,,117.61.104.104(广东-广州),41,54,2,15,25,5,4,5,3,1,1,0,1,0,0,0,0,0,0,1,5,3,3,4,5,4,5,4,4,25,5,4,3,4,5,3,4,4,3,5,4,4,5,4,3,3,2,2,4,26,2,1,3,4,5,4,2,30,1,4,1,5,1,4,3,362,369.0,3,1,13,47.5,0.36585365853658536,0.46296296296296297,0.42105263157894735,-1,,0.875,0.5416666666666666,0.6875,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1100,2023-04-21 17:22:56,439秒,样本服务,,39.163.28.46(河南-安阳),10,10,2,5,5,4,2,4,2,1,1,0,0,0,0,1,1,0,0,3,4,4,2,2,4,4,4,4,4,30,5,1,1,4,4,4,4,4,4,1,4,4,4,4,4,4,2,1,5,30,2,2,2,2,2,4,2,27,1,1,2,4,1,4,4,241,439.0,4,1,0,10.0,0.5,0.5,0.5,0,,0.75,0.625,0.625,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
829,2023-04-21 09:54:48,360秒,样本服务,,111.52.89.136(山西-太原),29,26,2,9,8,5,4,3,3,1,1,1,0,0,0,0,0,0,0,3,5,2,1,3,4,4,5,5,4,12,4,5,3,4,5,5,4,3,4,5,4,5,4,5,5,4,3,1,4,12,4,5,3,4,3,5,2,33,1,5,1,4,1,4,4,280,360.0,3,1,-3,27.5,0.3103448275862069,0.3076923076923077,0.3090909090909091,0,,0.75,0.775,0.6875,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
552,2023-04-20 09:53:00,511秒,样本服务,,223.104.109.193(河南-南阳),27,27,1,26,26,4,5,4,3,1,1,0,0,1,0,0,0,0,0,3,4,3,2,3,5,4,5,5,4,15,5,4,3,4,4,3,4,5,4,4,4,5,4,4,4,4,2,1,5,15,3,3,3,4,4,5,2,42,1,4,2,4,1,4,4,326,511.0,3,1,0,27.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0,,1.0,0.75,0.5625,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1268,2023-04-22 21:03:45,583秒,样本服务,,223.104.191.107(山东-济南),36,46,2,30,40,5,4,5,4,1,1,1,1,1,0,0,1,0,0,5,5,2,1,5,5,4,5,4,5,30,5,1,5,4,5,4,5,5,4,4,4,5,4,5,4,5,4,1,5,33,5,4,5,4,5,4,2,38,1,6,1,5,1,4,4,415,583.0,6,1,10,41.0,0.8333333333333334,0.8695652173913043,0.8536585365853658,-3,,1.0,0.625,0.875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
178,2023-04-18 17:41:41,364秒,样本服务,,113.87.82.52(广东-深圳),32,35,2,13,16,4,3,3,4,1,1,0,0,0,0,0,1,0,0,5,4,3,2,3,5,5,4,4,3,36,4,4,4,4,5,3,4,4,4,3,4,5,3,4,4,3,3,2,4,36,4,3,3,4,4,4,2,31,1,7,1,5,1,4,4,341,364.0,3,1,3,33.5,0.40625,0.45714285714285713,0.43283582089552236,0,,0.75,0.575,0.5625,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
632,2023-04-20 10:08:39,453秒,样本服务,,42.97.243.219(吉林-长春),42,64,2,26,45,5,4,5,3,1,1,0,0,0,0,0,0,0,0,5,5,2,2,3,5,5,3,4,4,20,5,2,4,5,4,5,5,4,4,4,5,5,5,4,4,4,4,2,5,20,5,3,4,3,5,5,1,45,1,2,1,5,1,4,4,419,453.0,2,1,22,53.0,0.6190476190476191,0.703125,0.6698113207547169,0,,0.625,0.7083333333333334,0.625,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
780,2023-04-20 15:54:22,660秒,样本服务,,39.144.169.84(江西-宜春),27,20,2,8,3,4,3,3,4,1,1,1,0,0,0,0,1,0,0,2,4,2,2,3,4,5,4,4,3,10,5,5,3,4,4,5,4,5,3,4,3,5,5,4,4,4,4,2,5,10,4,4,3,2,3,5,1,30,1,3,1,5,1,4,4,254,660.0,4,1,-7,23.5,0.2962962962962963,0.15,0.23404255319148937,0,,0.875,0.6666666666666667,0.625,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
903,2023-04-21 10:04:18,941秒,样本服务,,112.94.73.252(广东-广州),31,44,2,10,15,4,5,4,5,1,1,0,0,0,0,0,0,0,0,1,4,3,2,3,4,3,3,4,4,14,4,3,3,4,4,3,4,2,3,4,4,4,5,4,4,5,4,1,4,16,5,3,3,4,3,4,1,38,1,6,1,5,1,4,4,309,941.0,2,1,13,37.5,0.3225806451612903,0.3409090909090909,0.3333333333333333,-2,,0.375,0.6333333333333333,0.5,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
775,2023-04-20 15:53:29,565秒,样本服务,,39.156.134.252(北京-北京),15,15,2,25,25,5,4,4,4,1,1,0,0,0,0,1,1,0,0,5,5,1,1,4,5,4,4,5,5,25,5,5,4,5,5,5,4,1,5,4,4,5,4,5,4,4,5,1,5,15,5,5,4,4,4,5,1,37,1,3,1,2,1,3,3,317,565.0,4,1,0,15.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,10,,0.375,0.7916666666666666,0.75,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
429,2023-04-19 15:27:27,370秒,样本服务,,116.28.65.28(广东-中山),30,35,2,10,15,5,4,2,4,1,1,0,0,0,0,0,1,0,0,5,5,2,1,4,5,4,4,5,5,15,5,4,3,4,4,5,5,2,3,4,5,5,4,5,5,2,4,1,5,15,5,4,2,4,4,5,1,57,1,7,1,4,1,4,4,328,370.0,3,1,5,32.5,0.3333333333333333,0.42857142857142855,0.38461538461538464,0,,0.5,0.625,0.6875,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1056,2023-04-21 17:17:28,372秒,样本服务,,211.94.208.156(天津-天津),45,55,2,10,15,5,2,3,4,0,1,0,0,0,0,0,0,0,0,6,5,1,1,2,5,4,2,5,5,20,5,4,4,5,4,5,5,1,4,3,3,5,5,3,2,1,4,2,4,20,1,2,4,5,5,3,2,38,1,3,1,5,2,4,4,338,372.0,1,1,10,50.0,0.2222222222222222,0.2727272727272727,0.25,0,,0.125,0.7083333333333334,0.5625,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
56,2023-04-17 16:37:13,926秒,样本服务,,39.144.170.22(江西-新余),20,20,3,10,10,4,4,5,3,1,1,0,0,0,0,1,1,0,0,1,4,2,2,3,4,3,3,4,5,30,4,4,3,4,4,5,5,4,4,4,3,5,5,4,4,4,5,2,4,15,3,4,2,4,5,5,1,32,1,5,1,5,1,3,4,285,926.0,4,1,0,20.0,0.5,0.5,0.5,15,,0.625,0.625,0.625,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False
401,2023-04-19 15:20:54,364秒,样本服务,,116.233.234.122(上海-上海),45,40,2,8,5,4,5,5,4,1,1,1,0,1,0,0,1,0,0,1,4,5,4,3,4,5,5,4,4,15,4,5,5,4,4,5,4,4,5,4,5,5,4,4,5,4,3,1,4,10,5,4,3,4,5,4,1,28,1,4,1,5,1,2,4,313,364.0,5,1,-5,42.5,0.17777777777777778,0.125,0.15294117647058825,5,,0.875,0.875,0.6875,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1182,2023-04-22 09:46:34,605秒,样本服务,,124.23.133.155(陕西-咸阳),45,45,2,20,20,5,3,3,3,1,1,0,0,1,0,0,1,0,0,2,3,3,2,3,5,5,3,3,5,25,5,4,3,4,4,5,4,3,4,3,3,5,3,3,3,3,5,2,4,20,3,3,3,3,4,5,2,27,1,4,1,5,1,4,4,341,605.0,4,1,0,45.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,,0.5,0.6666666666666666,0.5,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1057,2023-04-21 17:17:35,621秒,样本服务,,171.219.211.220(四川-成都),30,45,2,5,20,4,3,2,4,1,1,1,0,0,0,1,1,0,0,5,4,3,2,1,5,4,3,4,5,25,5,4,3,4,4,5,5,2,3,3,4,4,3,4,4,3,2,1,5,20,2,4,3,2,4,5,2,21,1,3,6,3,1,4,4,300,621.0,5,1,15,37.5,0.16666666666666666,0.4444444444444444,0.3333333333333333,5,,0.375,0.5416666666666666,0.6875,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
