respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary
483,2023-04-19 15:37:36,1100秒,样本服务,,59.55.37.208(江西-赣州),26,30,2,18,19,5,2,4,3,0,1,0,0,0,0,0,1,0,0,3,4,3,5,4,5,3,4,3,5,3,4,5,3,5,4,3,5,4,3,5,3,4,3,5,2,4,5,3,4,13,3,5,2,4,3,5,1,26,1,5,2,5,1,2,4,283,1100.0,2,1
484,2023-04-19 15:37:37,1519秒,样本服务,,61.168.63.88(河南-新乡),32,36,2,7,10,5,3,4,5,1,0,0,1,1,0,0,1,0,0,3,4,5,2,4,4,5,4,5,4,25,4,2,4,3,5,4,5,3,4,4,2,4,3,5,4,3,4,2,4,30,3,4,5,2,4,5,2,44,1,4,3,6,1,3,4,332,1519.0,4,1
485,2023-04-19 15:37:41,857秒,样本服务,,27.47.11.12(广东-广州),45,55,2,10,20,4,3,4,5,1,1,1,0,1,0,0,1,0,0,3,3,2,1,3,5,3,4,4,5,30,4,5,3,4,3,5,4,4,3,5,3,5,4,5,4,3,3,1,5,30,4,4,5,5,4,5,1,31,1,3,1,5,1,4,4,369,857.0,5,1
486,2023-04-19 15:37:56,418秒,样本服务,,1.15.80.166(上海-上海),21,24,3,6,7,4,3,4,4,1,1,0,0,1,0,0,0,0,0,3,4,5,4,4,4,5,3,4,4,10,5,4,3,4,3,3,4,3,4,4,4,5,5,4,3,4,2,2,4,11,2,2,4,4,5,5,1,35,1,7,1,5,1,4,4,260,418.0,3,1
487,2023-04-19 15:38:01,554秒,样本服务,,119.163.196.235(山东-济南),29,36,3,8,10,4,4,3,4,1,1,0,0,0,0,0,1,0,0,2,3,2,2,3,4,3,3,4,5,21,5,4,3,4,3,5,5,3,4,4,5,5,4,4,3,3,4,2,5,12,3,3,3,3,4,5,1,34,1,2,1,4,1,2,4,292,554.0,3,1
490,2023-04-19 15:38:22,335秒,样本服务,,36.134.130.193(北京-北京),60,50,3,20,15,4,3,4,4,1,1,0,0,0,0,0,1,0,0,3,3,3,3,3,4,4,4,4,4,30,4,3,3,4,3,4,3,3,3,3,3,4,4,3,3,3,4,2,4,30,3,3,3,3,4,4,1,33,1,5,1,5,1,4,4,370,335.0,3,1
491,2023-04-19 15:38:33,603秒,样本服务,,223.71.113.113(北京-北京),80,90,2,20,30,5,3,3,3,0,1,0,0,0,0,0,1,0,0,1,4,2,3,3,5,5,5,5,5,20,5,5,4,4,5,3,4,4,4,4,4,5,3,5,5,4,5,1,5,20,3,3,5,5,5,5,1,30,1,5,1,5,1,4,4,448,603.0,2,1
492,2023-04-19 15:38:45,555秒,样本服务,,116.238.4.93(上海-上海),36,45,2,4,9,3,3,4,4,1,1,1,0,0,0,0,0,0,0,5,4,3,2,3,3,5,3,4,4,21,4,4,3,5,3,2,4,5,5,3,4,4,4,5,4,4,3,2,4,22,4,3,2,3,4,4,1,38,1,4,2,5,1,4,3,314,555.0,3,1
493,2023-04-19 15:39:07,442秒,样本服务,,218.12.17.251(河北-石家庄),53,63,2,11,21,5,4,3,4,1,1,0,0,0,0,0,0,0,0,5,5,2,2,3,5,3,4,5,5,16,5,4,2,5,5,3,5,5,2,1,5,5,3,2,2,3,5,1,5,16,1,5,4,4,5,1,1,28,1,7,1,5,1,4,4,348,442.0,2,1
495,2023-04-19 15:39:41,769秒,样本服务,,117.140.97.29(广西-玉林),33,42,2,7,13,3,5,3,4,1,1,0,0,0,0,0,1,0,0,2,3,4,3,2,3,4,3,5,4,10,4,5,3,3,4,3,5,3,4,4,3,4,5,4,3,4,3,2,4,10,4,5,3,2,4,5,2,31,1,3,1,4,1,4,3,287,769.0,3,1
496,2023-04-19 15:39:46,404秒,样本服务,,223.104.196.150(山东-济宁),36,29,3,29,20,4,5,4,3,1,1,0,0,0,0,0,0,0,0,3,4,1,2,4,4,5,4,5,5,39,4,4,3,4,4,3,4,4,5,4,4,4,5,4,4,3,2,2,4,28,4,3,3,2,4,5,1,37,1,3,2,4,1,4,4,362,404.0,2,1
499,2023-04-19 15:40:39,328秒,样本服务,,183.240.228.146(广东-佛山),23,32,3,9,16,5,4,4,4,1,1,0,0,0,0,0,0,0,0,5,4,2,3,4,5,4,5,5,4,16,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2,4,11,3,3,4,4,4,5,1,32,1,6,1,2,1,4,4,298,328.0,2,1
500,2023-04-19 15:40:49,361秒,样本服务,,111.40.137.222(黑龙江-伊春),39,35,2,51,36,5,4,5,5,1,1,0,1,0,0,0,1,0,0,5,5,5,4,5,4,5,3,5,5,48,5,4,5,5,5,5,3,5,5,4,4,3,5,4,4,4,3,2,5,30,5,3,3,4,4,3,1,36,1,3,3,4,1,2,4,439,361.0,4,1
501,2023-04-19 15:40:54,307秒,样本服务,,220.196.249.133(上海-上海),33,38,2,11,15,4,5,4,3,1,1,0,1,1,1,0,1,0,0,2,4,5,2,3,4,5,4,5,4,23,4,4,3,4,4,4,4,3,2,4,3,4,4,3,4,4,4,3,5,14,4,5,3,3,4,4,1,38,1,6,2,5,1,4,4,319,307.0,6,1
502,2023-04-19 15:41:45,890秒,样本服务,,115.217.208.12(浙江-宁波),30,30,1,10,10,4,5,4,5,1,1,1,0,0,0,0,0,0,0,5,5,1,2,4,5,4,5,5,4,20,5,5,3,5,4,5,5,3,3,4,4,5,5,5,5,3,4,1,5,10,5,4,5,4,4,5,1,29,1,3,1,5,1,1,1,300,890.0,3,1
503,2023-04-19 15:42:01,418秒,样本服务,,58.194.169.200(山东-济南),20,31,2,16,20,5,4,3,5,1,1,0,0,0,0,0,1,0,0,5,4,3,3,4,5,4,3,3,4,10,5,4,4,5,5,4,5,4,4,4,5,5,4,4,4,4,3,2,4,11,3,3,4,3,4,4,1,26,1,3,1,6,1,3,4,286,418.0,3,1
504,2023-04-19 15:42:07,382秒,样本服务,,49.234.5.40(上海-上海),31,30,2,6,10,4,3,5,5,1,0,0,0,1,0,0,0,0,0,3,4,4,5,2,5,4,4,5,5,10,5,4,3,4,4,3,4,3,4,4,4,5,5,4,4,4,1,1,5,15,2,2,3,4,4,5,1,35,1,7,1,5,1,4,4,285,382.0,2,1
505,2023-04-19 15:42:10,892秒,样本服务,,117.136.52.120(湖北-武汉),30,30,2,15,15,5,3,4,5,0,1,0,0,1,0,0,1,0,0,5,4,2,2,1,4,5,2,3,4,20,4,4,2,4,5,3,4,3,4,4,5,4,5,4,5,4,3,2,4,10,4,3,3,3,5,5,1,32,1,5,1,5,2,4,4,294,892.0,3,1
506,2023-04-19 15:42:12,620秒,样本服务,,183.93.98.208(湖北-荆州),40,50,2,15,22,4,5,3,4,0,1,0,0,1,0,0,1,0,0,3,3,4,5,4,2,1,4,3,2,28,5,4,5,5,5,5,4,2,2,3,2,4,5,5,5,4,2,2,5,15,2,5,4,4,5,4,1,38,1,4,1,5,1,4,4,352,620.0,3,1
507,2023-04-19 15:42:32,320秒,样本服务,,223.104.101.48(河北-沧州),58,55,2,12,24,4,4,4,3,1,1,0,0,0,0,0,0,0,0,1,4,3,4,3,4,3,4,5,5,39,2,4,4,5,4,3,5,4,2,3,4,3,4,4,3,3,2,1,4,27,3,4,4,4,5,4,1,34,1,3,1,5,1,4,2,389,320.0,2,1
508,2023-04-19 15:42:55,367秒,样本服务,,223.104.39.25(北京-北京),39,48,2,10,9,4,3,5,3,1,1,0,0,1,0,0,1,0,0,1,4,4,5,3,5,4,3,4,3,28,4,5,4,4,5,5,5,3,4,5,5,5,5,4,4,3,4,3,5,31,4,3,3,4,4,5,1,34,1,5,2,6,1,3,3,356,367.0,4,1
509,2023-04-19 15:43:31,393秒,样本服务,,125.211.195.11(黑龙江-哈尔滨),35,40,2,15,18,4,4,5,4,1,1,1,0,0,0,0,0,0,0,3,4,2,2,3,4,4,5,4,4,20,4,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,2,5,15,4,5,4,5,4,5,1,27,1,3,1,4,1,1,3,326,393.0,3,1
510,2023-04-19 15:43:55,421秒,样本服务,,119.129.50.54(广东-广州),40,39,1,30,23,3,2,3,4,1,0,1,0,0,1,0,0,0,0,2,4,3,2,3,3,2,3,4,4,20,2,3,3,4,3,4,3,4,4,3,4,3,3,4,2,4,4,3,4,25,4,2,3,3,4,4,1,30,1,4,1,5,1,4,4,333,421.0,3,1
511,2023-04-19 15:44:11,555秒,样本服务,,39.144.142.204(四川-达州),22,27,1,23,27,4,4,3,4,1,1,0,0,1,1,1,0,0,0,2,4,4,5,3,4,5,4,4,4,21,4,4,5,4,4,3,4,4,4,5,4,4,2,2,4,5,4,1,4,17,4,3,4,4,5,4,1,34,1,3,1,4,1,4,4,320,555.0,5,1
512,2023-04-19 15:44:23,1306秒,样本服务,,117.136.23.118(湖北-襄阳),40,60,3,15,28,5,4,5,4,1,1,0,0,0,0,0,1,0,0,5,5,1,2,3,5,4,3,5,4,15,4,5,3,5,4,2,4,5,4,3,5,4,5,4,5,3,4,2,5,10,2,5,1,4,5,4,1,49,1,4,1,2,1,4,2,366,1306.0,3,1
513,2023-04-19 15:44:40,1031秒,样本服务,,27.23.169.58(湖北-黄冈),10,10,2,4,5,4,3,5,5,0,1,0,0,0,0,0,0,0,0,1,4,1,1,1,5,5,5,4,5,20,4,5,5,5,5,5,4,2,4,4,4,4,5,5,5,4,4,2,4,20,3,3,4,4,5,5,2,32,1,6,1,5,1,4,4,255,1031.0,1,1
514,2023-04-19 15:44:48,403秒,样本服务,,223.10.216.168(山西-忻州),15,15,3,5,6,4,3,5,4,1,1,0,0,0,0,0,1,0,0,3,3,5,2,2,4,5,1,5,4,8,5,4,3,5,4,5,4,3,4,5,4,4,5,4,5,5,3,1,4,15,5,5,3,4,5,4,2,28,1,4,1,5,1,4,4,244,403.0,3,1
515,2023-04-19 15:44:56,756秒,样本服务,,113.73.254.31(广东-中山),40,50,2,10,18,4,3,3,3,1,1,0,0,0,0,0,1,0,0,1,3,2,1,3,4,3,4,4,3,30,4,3,4,4,3,3,4,3,3,4,4,4,3,4,3,3,3,2,4,30,3,3,3,4,4,5,1,42,1,3,1,4,1,3,4,349,756.0,3,1
516,2023-04-19 15:44:57,434秒,样本服务,,1.48.79.85(贵州-黔南),21,34,2,5,13,5,5,3,4,1,1,1,0,0,0,1,1,0,0,2,5,3,3,5,5,5,5,3,5,10,4,4,3,4,4,5,5,2,3,3,4,4,5,5,4,4,5,2,4,20,2,4,4,4,5,5,1,31,1,4,1,5,1,4,4,290,434.0,5,1
517,2023-04-19 15:45:07,493秒,样本服务,,117.159.49.147(河南-许昌),42,47,3,42,47,5,3,4,5,1,1,0,0,1,0,1,1,0,0,5,5,4,2,3,5,4,4,5,5,15,5,2,3,4,4,5,5,5,4,4,3,4,5,4,5,4,3,3,4,15,3,4,4,5,4,5,1,49,1,2,3,5,1,4,2,414,493.0,5,1
518,2023-04-19 15:45:35,403秒,样本服务,,42.88.28.114(甘肃-临夏),35,35,2,10,10,4,2,3,5,0,1,0,0,0,0,0,1,0,0,5,4,3,3,1,4,5,2,3,4,10,5,4,5,4,2,4,5,2,3,2,1,5,4,2,2,2,4,1,5,15,2,2,4,1,5,5,1,30,1,1,2,5,1,4,2,271,403.0,2,1
519,2023-04-19 15:45:52,1038秒,样本服务,,113.109.24.130(广东-广州),41,56,2,5,20,4,3,4,5,1,1,0,0,1,0,1,1,0,0,1,4,2,2,3,4,4,3,4,5,15,5,4,3,4,4,5,4,3,3,3,4,5,5,4,4,3,3,1,5,15,4,4,3,3,3,5,1,25,1,4,1,5,1,4,4,320,1038.0,5,1
521,2023-04-19 15:46:21,631秒,样本服务,,101.93.100.208(上海-上海),30,30,2,5,5,3,2,3,3,0,1,0,0,0,0,0,1,0,0,2,4,3,2,2,5,4,4,5,4,30,4,4,2,4,4,5,5,4,4,4,4,5,5,4,4,3,4,2,5,20,3,3,4,4,4,5,1,43,1,3,1,5,1,2,2,308,631.0,2,1
520,2023-04-19 15:46:21,909秒,样本服务,,111.160.110.18(天津-天津),20,20,3,15,15,5,5,2,4,0,1,0,0,0,0,0,0,0,0,1,5,3,3,5,5,5,5,5,5,20,5,5,1,4,5,4,4,4,4,3,5,3,4,4,4,3,4,1,5,20,3,3,3,3,5,5,1,35,1,4,1,5,1,4,4,298,909.0,1,1
523,2023-04-19 15:47:51,1027秒,样本服务,,120.228.158.96(湖南-长沙),21,21,3,5,6,4,3,4,3,1,1,0,0,0,0,0,1,0,0,3,5,4,4,5,3,3,4,5,5,30,5,4,3,5,3,3,3,3,3,5,4,4,4,4,5,5,4,1,5,20,4,4,3,2,3,5,1,45,1,4,2,5,1,4,4,296,1027.0,3,1
524,2023-04-19 15:48:18,389秒,样本服务,,111.23.22.32(湖南-衡阳),26,36,2,9,15,4,3,4,4,0,1,0,0,0,0,1,1,0,0,3,3,2,2,3,5,4,3,3,4,22,5,3,3,4,4,4,4,4,3,3,3,5,5,4,4,3,4,3,4,25,4,4,3,3,4,5,1,33,1,3,1,6,1,4,4,307,389.0,3,1
526,2023-04-19 15:49:26,817秒,样本服务,,113.69.253.173(广东-佛山),25,20,2,10,5,4,2,3,4,1,1,0,0,0,0,0,0,0,0,3,3,2,2,3,4,5,4,3,3,20,4,3,4,5,4,5,3,4,3,4,4,5,4,5,4,3,4,1,4,22,4,2,3,3,4,5,1,25,1,4,2,4,1,4,3,265,817.0,2,1
528,2023-04-19 15:58:50,1323秒,样本服务,,120.245.138.52(北京-北京),40,50,2,15,25,4,5,5,5,1,1,1,0,1,0,0,0,0,0,1,4,4,2,4,4,5,4,4,5,20,5,5,4,4,5,5,4,5,4,5,2,5,4,5,5,4,4,2,4,30,5,4,4,3,4,5,1,26,1,3,1,5,1,3,4,369,1323.0,4,1
529,2023-04-19 16:08:14,530秒,样本服务,,113.85.98.126(广东-潮州),15,28,2,5,10,4,3,2,4,1,0,1,0,0,0,0,1,0,0,3,2,3,4,3,5,4,3,3,4,20,4,5,3,4,3,3,5,4,4,4,3,5,4,4,4,4,3,2,4,15,3,4,4,3,4,5,1,26,1,5,1,5,1,4,4,260,530.0,3,1
543,2023-04-20 09:51:26,304秒,样本服务,,117.136.67.51(江苏-苏州),20,20,2,15,10,4,5,4,2,0,1,0,0,1,0,0,0,0,0,2,4,2,2,1,2,1,4,2,3,15,4,5,3,4,5,4,3,4,5,3,5,4,3,4,4,5,4,5,3,10,2,2,3,4,5,4,1,42,1,4,1,5,1,4,3,267,304.0,2,1
544,2023-04-20 09:51:27,418秒,样本服务,,36.1.75.66(海南-海口),30,18,3,14,5,4,4,5,4,1,1,0,0,1,0,1,0,0,0,5,4,2,2,4,4,5,5,5,4,15,4,4,3,4,5,4,5,3,4,2,3,4,5,4,5,4,5,2,4,15,4,3,4,5,5,5,1,60,1,3,4,4,1,4,4,311,418.0,4,1
545,2023-04-20 09:51:50,315秒,样本服务,,14.18.122.182(广东-广州),37,43,1,21,24,4,5,4,5,1,1,1,1,1,1,1,1,0,0,3,4,3,4,5,4,5,4,5,4,17,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,2,5,20,4,5,4,5,4,5,1,37,1,5,1,5,1,2,4,368,315.0,8,1
546,2023-04-20 09:52:21,484秒,样本服务,,61.181.70.234(天津-天津),50,65,2,15,20,5,1,1,3,0,1,0,0,0,0,0,0,0,0,5,5,3,1,1,4,4,4,3,4,25,5,3,5,5,3,5,4,1,3,3,4,4,4,3,3,2,3,1,4,20,1,1,4,5,5,3,1,38,1,3,1,5,2,4,4,358,484.0,1,1
547,2023-04-20 09:52:35,318秒,样本服务,,36.98.32.173(河北-石家庄),34,33,2,9,8,4,3,3,4,1,1,0,0,0,0,0,0,0,0,5,4,2,2,3,4,4,5,3,4,7,4,3,4,5,4,4,3,3,4,3,3,4,4,3,4,3,4,2,4,7,4,3,3,2,2,4,1,30,1,6,1,4,1,3,3,261,318.0,2,1
550,2023-04-20 09:52:56,392秒,样本服务,,61.148.243.205(北京-北京),70,85,1,20,35,5,4,4,5,1,1,1,0,1,1,1,1,0,0,5,5,2,4,1,5,4,5,5,4,10,5,4,4,5,4,5,5,4,5,4,5,5,4,5,4,5,4,1,5,10,5,4,4,5,5,4,1,29,1,7,1,4,1,3,4,424,392.0,7,1
551,2023-04-20 09:52:59,380秒,样本服务,,61.48.212.124(北京-北京),18,20,2,3,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,1,4,3,3,3,4,3,3,3,4,5,5,5,3,4,4,3,4,5,4,4,3,4,3,3,3,4,3,3,4,5,4,4,3,3,3,4,1,33,1,3,1,4,1,4,4,220,380.0,1,1
552,2023-04-20 09:53:00,511秒,样本服务,,223.104.109.193(河南-南阳),27,27,1,26,26,4,5,4,3,1,1,0,0,1,0,0,0,0,0,3,4,3,2,3,5,4,5,5,4,15,5,4,3,4,4,3,4,5,4,4,4,5,4,4,4,4,2,1,5,15,3,3,3,4,4,5,2,42,1,4,2,4,1,4,4,326,511.0,3,1
553,2023-04-20 09:53:01,515秒,样本服务,,182.207.11.29(辽宁-鞍山),33,47,2,12,20,4,5,4,5,0,1,0,0,0,0,0,0,0,0,5,4,2,2,1,4,5,4,5,3,16,4,5,1,4,5,4,5,4,4,4,5,4,5,4,5,4,3,2,4,14,5,4,3,2,3,4,2,34,1,3,3,3,1,4,4,323,515.0,1,1
554,2023-04-20 09:53:04,510秒,样本服务,,42.84.233.136(辽宁-大连),63,80,2,33,53,4,4,5,5,0,1,0,0,0,0,0,0,0,0,3,5,2,1,2,4,2,2,5,4,34,4,5,4,4,5,3,5,4,5,4,5,4,5,4,5,4,5,1,5,17,4,4,5,4,2,4,2,33,1,5,1,6,1,4,4,464,510.0,1,1
555,2023-04-20 09:53:25,346秒,样本服务,,112.23.120.248(江苏-苏州),20,15,3,10,5,4,3,4,4,0,1,0,0,0,0,0,1,0,0,3,3,4,4,3,4,4,3,3,3,20,5,4,3,4,4,4,3,3,3,4,4,4,5,4,3,4,4,3,4,15,3,3,4,3,4,4,1,28,1,5,1,4,1,3,2,254,346.0,2,1
556,2023-04-20 09:53:27,405秒,样本服务,,118.123.243.169(四川-成都),40,50,2,10,20,4,4,5,4,1,0,0,0,1,0,0,1,0,0,5,4,2,2,4,4,4,4,5,5,20,4,4,3,4,4,5,4,2,4,4,4,4,4,4,4,4,5,1,5,30,2,2,4,5,5,4,1,33,1,4,1,4,1,4,4,351,405.0,3,1
558,2023-04-20 09:53:41,561秒,样本服务,,222.128.87.111(北京-北京),35,40,2,10,15,5,3,3,4,1,1,0,0,1,0,0,1,0,0,5,4,2,2,3,5,5,4,5,5,30,4,2,3,4,4,4,4,2,3,4,4,5,5,5,5,4,4,1,5,30,3,2,4,4,5,5,1,32,1,5,1,5,1,4,4,339,561.0,4,1
559,2023-04-20 09:53:57,527秒,样本服务,,117.71.104.47(安徽-合肥),20,30,3,40,60,5,5,4,4,1,1,1,0,1,0,1,1,0,0,1,4,2,1,4,4,2,4,4,4,30,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,2,5,30,4,4,3,3,4,5,1,33,1,2,1,4,1,1,3,400,527.0,6,1
560,2023-04-20 09:54:01,420秒,样本服务,,1.49.180.239(贵州-遵义),20,30,2,31,40,5,3,4,4,1,1,0,0,0,0,1,0,0,0,5,4,2,2,4,4,4,3,5,4,15,4,5,4,4,5,5,3,2,4,4,5,4,5,4,4,4,5,2,5,15,5,4,2,3,5,4,1,29,1,6,1,5,1,3,3,331,420.0,3,1
561,2023-04-20 09:54:15,341秒,样本服务,,103.85.144.182(贵州-贵阳),55,56,3,17,23,5,5,3,4,1,1,0,0,1,0,0,1,0,0,5,5,2,2,5,4,5,5,5,4,21,4,4,3,4,5,5,4,4,5,4,4,5,3,4,3,3,3,4,2,25,4,4,3,3,4,5,1,32,1,3,1,5,1,4,4,381,341.0,4,1
563,2023-04-20 09:54:46,614秒,样本服务,,113.73.16.145(广东-中山),20,25,3,10,3,4,3,4,2,0,1,0,0,1,0,0,1,0,0,1,5,1,3,2,5,4,3,3,4,15,5,3,4,5,4,3,4,4,5,4,4,5,5,5,5,5,3,2,4,10,3,2,2,1,4,5,1,44,1,4,1,4,1,3,3,268,614.0,3,1
565,2023-04-20 09:55:10,386秒,样本服务,,39.144.38.160(安徽-合肥),30,35,2,35,45,5,4,3,4,1,1,0,0,0,0,0,1,0,0,1,4,2,2,3,4,3,5,4,5,10,4,4,2,5,4,5,5,5,3,4,5,3,4,2,3,4,2,1,5,10,4,3,3,4,2,5,2,25,1,6,1,5,1,4,4,331,386.0,3,1
566,2023-04-20 09:56:08,515秒,样本服务,,49.95.13.242(江苏-南京),21,33,2,9,21,5,4,5,2,1,1,0,0,0,0,0,1,0,0,2,4,1,2,3,2,4,5,4,5,15,5,5,4,4,5,5,4,3,4,4,5,4,5,4,5,4,4,2,5,15,5,2,2,4,5,5,1,32,1,5,1,4,1,2,2,298,515.0,3,1
569,2023-04-20 09:56:38,470秒,样本服务,,171.210.71.212(四川-绵阳),37,42,2,39,44,5,4,5,5,1,1,0,0,1,0,0,0,0,0,3,4,2,2,2,5,4,5,4,4,6,4,2,3,4,4,5,4,5,4,4,3,4,5,4,4,4,3,2,5,7,4,5,4,4,3,5,1,33,1,5,1,6,1,4,4,359,470.0,3,1
575,2023-04-20 09:57:33,329秒,样本服务,,27.148.32.83(福建-福州),40,45,2,15,20,4,3,4,3,1,1,1,0,1,0,0,0,0,0,5,4,3,4,4,4,5,4,4,5,10,4,3,5,4,5,4,3,4,3,4,5,4,4,4,3,5,3,3,4,10,4,5,4,4,3,4,1,42,1,4,1,5,1,4,4,333,329.0,4,1
577,2023-04-20 09:58:05,314秒,样本服务,,116.177.28.78(青海-未知),16,22,2,5,9,5,4,3,5,1,1,0,0,1,0,0,0,0,0,5,5,3,3,5,5,5,5,5,5,10,5,5,4,4,5,5,4,3,4,4,3,5,4,4,4,5,4,2,5,9,4,4,3,3,4,4,1,28,1,4,1,5,1,4,4,260,314.0,3,1
578,2023-04-20 09:58:21,472秒,样本服务,,42.84.233.8(辽宁-大连),21,27,2,26,25,4,3,4,3,1,0,1,0,0,0,0,0,0,0,2,4,5,4,5,5,4,4,5,4,23,4,5,4,5,4,5,5,3,4,4,3,4,3,3,4,5,3,3,4,16,4,5,4,4,5,4,2,32,1,4,1,5,1,4,4,327,472.0,2,1
580,2023-04-20 09:58:30,515秒,样本服务,,112.224.163.104(山东-济南),30,40,3,10,20,5,4,3,4,1,1,0,0,0,0,0,1,0,0,5,4,2,2,2,4,4,3,2,3,10,4,4,3,5,5,4,2,3,4,4,4,3,4,4,4,3,4,1,5,8,3,4,4,2,4,5,1,39,1,3,1,5,1,2,2,293,515.0,3,1
581,2023-04-20 09:59:05,548秒,样本服务,,223.104.202.175(陕西-咸阳),30,30,2,10,10,4,3,3,3,1,1,0,0,0,0,0,1,0,0,3,3,3,3,3,5,5,3,3,5,15,5,5,3,3,4,3,4,3,3,3,3,4,3,3,3,3,5,1,4,15,3,3,3,2,4,5,1,44,1,4,1,5,1,4,4,287,548.0,3,1
583,2023-04-20 09:59:34,531秒,样本服务,,122.4.108.218(山东-青岛),30,25,2,8,5,5,3,4,3,0,1,0,0,1,0,0,1,0,0,3,4,5,4,5,5,4,3,4,5,10,5,1,3,4,3,5,4,5,4,4,5,4,3,5,4,4,3,1,5,10,4,5,4,5,4,5,1,42,1,4,1,4,1,4,4,285,531.0,3,1
584,2023-04-20 09:59:44,361秒,样本服务,,114.251.189.249(北京-北京),90,90,1,40,45,5,3,3,3,0,1,0,0,1,0,0,0,0,0,3,4,4,3,3,5,4,3,3,3,8,4,4,4,5,4,5,3,3,3,4,4,4,4,4,4,3,4,2,4,20,4,5,3,2,2,2,1,35,1,4,1,5,2,2,4,466,361.0,2,1
585,2023-04-20 09:59:49,486秒,样本服务,,218.65.30.19(江西-新余),25,35,2,5,15,5,3,4,5,1,1,0,0,0,0,1,1,0,0,2,4,3,2,1,5,4,3,4,5,30,5,5,3,5,4,4,5,3,3,2,4,5,4,5,5,4,4,1,5,15,2,3,4,4,5,5,1,30,1,4,1,5,1,4,4,304,486.0,4,1
586,2023-04-20 09:59:51,307秒,样本服务,,110.229.191.211(河北-保定),40,43,2,15,14,4,5,4,4,1,1,0,0,0,0,0,0,0,0,2,4,4,2,4,4,2,3,4,4,20,2,2,2,1,2,4,4,5,5,4,5,4,4,5,5,4,5,2,5,7,4,4,5,2,4,5,1,30,1,3,1,4,1,4,4,313,307.0,2,1
587,2023-04-20 09:59:56,526秒,样本服务,,60.223.200.157(山西-晋中),35,40,2,10,15,4,5,5,4,1,1,0,0,0,0,1,1,0,0,5,5,2,2,1,5,4,5,5,5,6,5,4,1,4,4,5,4,2,3,4,2,5,4,4,3,3,4,1,4,17,2,3,5,4,2,5,1,27,1,4,1,5,1,4,4,291,526.0,4,1
589,2023-04-20 10:00:14,354秒,样本服务,,106.119.45.168(河北-唐山),19,30,2,7,15,4,4,5,5,1,1,0,0,0,0,0,1,0,0,2,4,3,2,3,3,3,4,2,2,19,5,2,3,4,5,3,4,3,3,4,5,4,3,3,4,2,3,1,4,19,3,5,4,2,5,5,1,28,1,7,1,6,1,4,4,272,354.0,3,1
590,2023-04-20 10:00:31,396秒,样本服务,,183.228.131.40(重庆-重庆),30,30,2,5,10,5,4,4,4,1,1,0,0,0,0,1,1,0,0,1,5,1,1,1,5,4,2,4,5,20,4,5,4,5,4,5,4,1,5,2,5,4,5,4,5,5,1,1,5,15,5,5,4,4,4,5,1,30,1,7,1,5,1,4,4,288,396.0,4,1
591,2023-04-20 10:00:32,397秒,样本服务,,120.242.72.62(安徽-芜湖),30,23,2,12,7,4,3,4,5,1,1,1,0,0,0,1,1,0,0,1,2,1,2,4,4,3,5,5,4,15,5,4,2,5,4,4,5,3,2,4,5,4,5,5,4,5,3,1,5,15,4,3,4,2,5,5,1,29,1,5,1,5,1,4,4,277,397.0,5,1
593,2023-04-20 10:01:01,321秒,样本服务,,106.61.238.149(云南-昆明),33,55,2,9,23,4,3,4,5,0,1,0,0,0,0,0,1,0,0,3,5,2,4,4,5,5,4,4,3,37,5,5,3,2,4,5,4,2,4,4,4,2,4,5,4,2,4,2,5,29,4,5,2,2,1,4,1,21,1,1,1,4,1,4,4,349,321.0,2,1
